sid,category,fault_type,scr,target_V_pu,iq,mse_d,mse_q,iq_post,mse_d_post,mse_q_post,post_delay,frt,connect,reactive,limit,recover,survive,recover_worst,Vdc_min,Vdc_max,V1_final_mean,V1_final_worst_signed
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.2,0.2,0.35,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072228576,0.82747484,1.1255815,0.9288243,-0.072228576
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.25,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.079787087,0.80096183,1.0438864,0.92098747,-0.079787087
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.25,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.07902773,0.8049812,1.043996,0.92181199,-0.07902773
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.25,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.078901109,0.80163261,1.0472296,0.9218366,-0.078901109
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.25,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.078769134,0.8122271,1.0529246,0.92185386,-0.078769134
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.25,0.2,0.35,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.078731741,0.80811178,1.0473294,0.92187096,-0.078731741
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.3,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.079910354,0.78087604,1.0412783,0.92090209,-0.079910354
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.3,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.079570641,0.78507266,1.0412783,0.92143396,-0.079570641
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.3,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.079505822,0.78134628,1.0412783,0.92158881,-0.079505822
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.3,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.07943123,0.79396956,1.0412783,0.92155835,-0.07943123
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.3,0.2,0.35,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.079550028,0.78862926,1.0412783,0.92155651,-0.079550028
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.25,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.075140431,0.80637126,1.0805696,0.9258438,-0.075140431
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.25,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.07332167,0.80549619,1.0941295,0.92773241,-0.07332167
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.25,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072956782,0.80821,1.098114,0.92815236,-0.072956782
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.25,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072765312,0.81026157,1.0973903,0.92812355,-0.072765312
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.25,0.2,0.35,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.07326765,0.80489027,1.0954727,0.92802295,-0.07326765
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.3,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.076452563,0.78988507,1.0600919,0.92419813,-0.076452563
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.3,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.074425662,0.78591868,1.0759091,0.92629352,-0.074425662
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.3,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.074340897,0.78977146,1.0811477,0.92639415,-0.074340897
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.3,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.074249529,0.78736312,1.0804816,0.92637198,-0.074249529
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.3,0.2,0.35,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.074245688,0.7853576,1.0787139,0.92636691,-0.074245688
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.25,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.075079536,0.80637126,1.0818295,0.92592404,-0.075079536
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.25,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.073456371,0.80264101,1.09401,0.92777549,-0.073456371
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.25,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.073107458,0.80821,1.098112,0.92798403,-0.073107458
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.25,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.073087991,0.81026157,1.0989295,0.92808604,-0.073087991
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.25,0.2,0.35,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.073266812,0.80489027,1.0966746,0.92802545,-0.073266812
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.3,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.076452612,0.78988507,1.0599892,0.9241992,-0.076452612
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.3,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.074425562,0.78591868,1.077043,0.92629361,-0.074425562
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.3,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.074153247,0.78977146,1.0811426,0.92640137,-0.074153247
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.3,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.074213059,0.78736312,1.0804816,0.92638135,-0.074213059
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.3,0.2,0.35,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.074581699,0.7853576,1.0794219,0.92635363,-0.074581699
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.3,0.25,0,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.073971149,0.80378441,1.080053,0.92698353,-0.073971149
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.3,0.25,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072630829,0.80361039,1.0935445,0.92879736,-0.072630829
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.3,0.25,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.071724854,0.80692222,1.0951943,0.92900951,-0.071724854
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.3,0.25,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072170685,0.81246955,1.0987501,0.92896134,-0.072170685
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.3,0.25,0.35,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.071829518,0.80258216,1.0933214,0.92887311,-0.071829518
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.3,0.25,0,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.073970833,0.80378441,1.0789173,0.92698412,-0.073970833
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.3,0.25,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072622978,0.80361039,1.0935429,0.92891974,-0.072622978
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.3,0.25,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.071724854,0.80692222,1.0951943,0.92900951,-0.071724854
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.3,0.25,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072165985,0.81246955,1.0987501,0.92893129,-0.072165985
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.3,0.25,0.35,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072098704,0.80258216,1.0933217,0.92894311,-0.072098704
