baseline,scenario_id,bucket,sac_pass,baseline_pass,category,fault_type,scr,target_V_pu,duration_bin_s,xr_ratio,sac_failed_criteria,baseline_failed_criteria,sac_not_eval_criteria,baseline_not_eval_criteria,sac_vdc_min,baseline_vdc_min
no_hlc_zero,1804,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,1.0,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9172909777874567,1.0
no_hlc_zero,1805,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,0.5,3.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.932093401702403,1.0
no_hlc_zero,1806,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,0.5,3.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9305772339022981,1.0
no_hlc_zero,1807,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,1.0,3.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9054271735545067,1.0
no_hlc_zero,1808,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,1.0,3.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9054271735545067,1.0
no_hlc_zero,1809,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9351571539229023,1.0
no_hlc_zero,1810,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9351571539229023,1.0
no_hlc_zero,1811,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9351571539229023,1.0
no_hlc_zero,1812,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9351571539229023,1.0
no_hlc_zero,1813,both_fail,False,False,HVRT,swell_1ph,3.0,1.15,0.5,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1814,both_fail,False,False,HVRT,swell_1ph,3.0,1.15,0.5,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1815,both_fail,False,False,HVRT,swell_1ph,3.0,1.15,1.0,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1816,both_fail,False,False,HVRT,swell_1ph,3.0,1.15,1.0,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1817,both_pass,True,True,HVRT,swell_1ph,3.0,1.15,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1818,both_pass,True,True,HVRT,swell_1ph,3.0,1.15,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1819,both_pass,True,True,HVRT,swell_1ph,3.0,1.15,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1820,both_pass,True,True,HVRT,swell_1ph,3.0,1.15,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1821,both_pass,True,True,HVRT,swell_1ph,3.0,1.15,0.5,6.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1822,both_pass,True,True,HVRT,swell_1ph,3.0,1.15,0.5,6.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1823,both_pass,True,True,HVRT,swell_1ph,3.0,1.15,1.0,6.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1824,both_pass,True,True,HVRT,swell_1ph,3.0,1.15,1.0,6.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1825,both_pass,True,True,HVRT,swell_1ph,5.0,1.15,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1826,both_pass,True,True,HVRT,swell_1ph,5.0,1.15,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1827,both_pass,True,True,HVRT,swell_1ph,5.0,1.15,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1828,both_pass,True,True,HVRT,swell_1ph,5.0,1.15,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1829,both_pass,True,True,HVRT,swell_1ph,5.0,1.15,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1830,both_pass,True,True,HVRT,swell_1ph,5.0,1.15,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1831,both_pass,True,True,HVRT,swell_1ph,5.0,1.15,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1832,both_pass,True,True,HVRT,swell_1ph,5.0,1.15,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1833,both_fail,False,False,HVRT,swell_1ph,5.0,1.15,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1834,both_fail,False,False,HVRT,swell_1ph,5.0,1.15,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1835,both_fail,False,False,HVRT,swell_1ph,5.0,1.15,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1836,both_fail,False,False,HVRT,swell_1ph,5.0,1.15,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1837,both_pass,True,True,HVRT,swell_1ph,10.0,1.15,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1838,both_pass,True,True,HVRT,swell_1ph,10.0,1.15,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1839,both_pass,True,True,HVRT,swell_1ph,10.0,1.15,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1840,both_pass,True,True,HVRT,swell_1ph,10.0,1.15,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1841,both_pass,True,True,HVRT,swell_1ph,10.0,1.15,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1842,both_pass,True,True,HVRT,swell_1ph,10.0,1.15,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1843,both_pass,True,True,HVRT,swell_1ph,10.0,1.15,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1844,both_pass,True,True,HVRT,swell_1ph,10.0,1.15,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1845,both_fail,False,False,HVRT,swell_1ph,10.0,1.15,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1846,both_fail,False,False,HVRT,swell_1ph,10.0,1.15,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1847,both_fail,False,False,HVRT,swell_1ph,10.0,1.15,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1848,both_fail,False,False,HVRT,swell_1ph,10.0,1.15,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1849,both_pass,True,True,HVRT,swell_1ph,15.0,1.15,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1850,both_pass,True,True,HVRT,swell_1ph,15.0,1.15,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1851,both_pass,True,True,HVRT,swell_1ph,15.0,1.15,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1852,both_pass,True,True,HVRT,swell_1ph,15.0,1.15,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1853,both_pass,True,True,HVRT,swell_1ph,15.0,1.15,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1854,both_pass,True,True,HVRT,swell_1ph,15.0,1.15,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1855,both_pass,True,True,HVRT,swell_1ph,15.0,1.15,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1856,both_pass,True,True,HVRT,swell_1ph,15.0,1.15,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1857,both_fail,False,False,HVRT,swell_1ph,15.0,1.15,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1858,both_fail,False,False,HVRT,swell_1ph,15.0,1.15,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1859,both_fail,False,False,HVRT,swell_1ph,15.0,1.15,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1860,both_fail,False,False,HVRT,swell_1ph,15.0,1.15,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1861,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,0.5,1.5,reactive+recover,recover,limit+survive,reactive+limit+survive,0.901152997008249,1.0
no_hlc_zero,1862,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,0.5,1.5,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9011251193270342,1.0
no_hlc_zero,1863,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,1.0,1.5,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9011398985977064,1.0
no_hlc_zero,1864,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,1.0,1.5,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9011362449623876,1.0
no_hlc_zero,1865,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,0.5,3.0,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9011204496877535,1.0
no_hlc_zero,1866,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,0.5,3.0,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9011204496877535,1.0
no_hlc_zero,1867,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,1.0,3.0,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9011021849337071,1.0
no_hlc_zero,1868,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,1.0,3.0,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9011251193270342,1.0
no_hlc_zero,1869,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,0.5,6.0,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9011362449623876,1.0
no_hlc_zero,1870,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,0.5,6.0,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9011204496877535,1.0
no_hlc_zero,1871,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,1.0,6.0,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9011204496877535,1.0
no_hlc_zero,1872,both_fail,False,False,HVRT,swell_1ph,2.0,1.2,1.0,6.0,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9010951141477905,1.0
no_hlc_zero,1873,both_fail,False,False,HVRT,swell_1ph,3.0,1.2,0.5,1.5,reactive+recover,recover,limit+survive,reactive+limit+survive,0.8942293538991896,1.0
no_hlc_zero,1874,both_fail,False,False,HVRT,swell_1ph,3.0,1.2,0.5,1.5,reactive+recover,recover,limit+survive,reactive+limit+survive,0.8999670168027012,1.0
no_hlc_zero,1875,both_fail,False,False,HVRT,swell_1ph,3.0,1.2,1.0,1.5,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9026915180012728,1.0
no_hlc_zero,1876,both_fail,False,False,HVRT,swell_1ph,3.0,1.2,1.0,1.5,reactive+recover,recover,limit+survive,reactive+limit+survive,0.9026914960917022,1.0
no_hlc_zero,1877,traditional_only,False,True,HVRT,swell_1ph,3.0,1.2,0.5,3.0,reactive,,limit+survive,reactive+limit+survive,0.9035977494864764,1.0
no_hlc_zero,1878,traditional_only,False,True,HVRT,swell_1ph,3.0,1.2,0.5,3.0,reactive,,limit+survive,reactive+limit+survive,0.8938828770818583,1.0
no_hlc_zero,1879,traditional_only,False,True,HVRT,swell_1ph,3.0,1.2,1.0,3.0,reactive,,limit+survive,reactive+limit+survive,0.9035693894303317,1.0
no_hlc_zero,1880,traditional_only,False,True,HVRT,swell_1ph,3.0,1.2,1.0,3.0,reactive,,limit+survive,reactive+limit+survive,0.8999835139729372,1.0
no_hlc_zero,1881,traditional_only,False,True,HVRT,swell_1ph,3.0,1.2,0.5,6.0,reactive,,limit+survive,reactive+limit+survive,0.8966563881040441,1.0
no_hlc_zero,1882,traditional_only,False,True,HVRT,swell_1ph,3.0,1.2,0.5,6.0,reactive,,limit+survive,reactive+limit+survive,0.8984626298474452,1.0
no_hlc_zero,1883,traditional_only,False,True,HVRT,swell_1ph,3.0,1.2,1.0,6.0,reactive,,limit+survive,reactive+limit+survive,0.8984625897569755,1.0
no_hlc_zero,1884,traditional_only,False,True,HVRT,swell_1ph,3.0,1.2,1.0,6.0,reactive,,limit+survive,reactive+limit+survive,0.8984625772328617,1.0
no_hlc_zero,1885,both_pass,True,True,HVRT,swell_1ph,5.0,1.2,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9089617657422059,1.0
no_hlc_zero,1886,both_pass,True,True,HVRT,swell_1ph,5.0,1.2,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9089877316361591,1.0
no_hlc_zero,1887,both_pass,True,True,HVRT,swell_1ph,5.0,1.2,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9089857024842647,1.0
no_hlc_zero,1888,both_pass,True,True,HVRT,swell_1ph,5.0,1.2,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9089703210534188,1.0
no_hlc_zero,1889,both_pass,True,True,HVRT,swell_1ph,5.0,1.2,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9089857024842647,1.0
no_hlc_zero,1890,both_pass,True,True,HVRT,swell_1ph,5.0,1.2,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9089762193775687,1.0
no_hlc_zero,1891,both_pass,True,True,HVRT,swell_1ph,5.0,1.2,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9089762165716169,1.0
no_hlc_zero,1892,both_pass,True,True,HVRT,swell_1ph,5.0,1.2,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9089421699049105,1.0
no_hlc_zero,1893,both_fail,False,False,HVRT,swell_1ph,5.0,1.2,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9089821987534091,1.0
no_hlc_zero,1894,both_fail,False,False,HVRT,swell_1ph,5.0,1.2,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9089762165716169,1.0
no_hlc_zero,1895,both_fail,False,False,HVRT,swell_1ph,5.0,1.2,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9089762165716169,1.0
no_hlc_zero,1896,both_fail,False,False,HVRT,swell_1ph,5.0,1.2,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9089762193775687,1.0
no_hlc_zero,1897,both_pass,True,True,HVRT,swell_1ph,10.0,1.2,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9082175396167815,1.0
no_hlc_zero,1898,both_pass,True,True,HVRT,swell_1ph,10.0,1.2,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9082122369724116,1.0
no_hlc_zero,1899,both_pass,True,True,HVRT,swell_1ph,10.0,1.2,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9082233188284309,1.0
no_hlc_zero,1900,both_pass,True,True,HVRT,swell_1ph,10.0,1.2,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9082188224785921,1.0
no_hlc_zero,1901,both_pass,True,True,HVRT,swell_1ph,10.0,1.2,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9082175396167815,1.0
no_hlc_zero,1902,both_pass,True,True,HVRT,swell_1ph,10.0,1.2,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9082122369724116,1.0
no_hlc_zero,1903,both_pass,True,True,HVRT,swell_1ph,10.0,1.2,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9082175396167815,1.0
no_hlc_zero,1904,both_pass,True,True,HVRT,swell_1ph,10.0,1.2,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9082122369724116,1.0
no_hlc_zero,1905,both_fail,False,False,HVRT,swell_1ph,10.0,1.2,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9082122369724116,1.0
no_hlc_zero,1906,both_fail,False,False,HVRT,swell_1ph,10.0,1.2,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9082175396167815,1.0
no_hlc_zero,1907,both_fail,False,False,HVRT,swell_1ph,10.0,1.2,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9082023479594591,1.0
no_hlc_zero,1908,both_fail,False,False,HVRT,swell_1ph,10.0,1.2,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9082023479594591,1.0
no_hlc_zero,1909,both_pass,True,True,HVRT,swell_1ph,15.0,1.2,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9079499313194779,1.0
no_hlc_zero,1910,both_pass,True,True,HVRT,swell_1ph,15.0,1.2,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9079499313194779,1.0
no_hlc_zero,1911,both_pass,True,True,HVRT,swell_1ph,15.0,1.2,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9079724056418166,1.0
no_hlc_zero,1912,both_pass,True,True,HVRT,swell_1ph,15.0,1.2,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9079652556282188,1.0
no_hlc_zero,1913,both_pass,True,True,HVRT,swell_1ph,15.0,1.2,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9079724056418166,1.0
no_hlc_zero,1914,both_pass,True,True,HVRT,swell_1ph,15.0,1.2,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9079792291039995,1.0
no_hlc_zero,1915,both_pass,True,True,HVRT,swell_1ph,15.0,1.2,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9079781709045524,1.0
no_hlc_zero,1916,both_pass,True,True,HVRT,swell_1ph,15.0,1.2,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9079649985342831,1.0
no_hlc_zero,1917,both_fail,False,False,HVRT,swell_1ph,15.0,1.2,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9079792291039995,1.0
no_hlc_zero,1918,both_fail,False,False,HVRT,swell_1ph,15.0,1.2,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9079690185782832,1.0
no_hlc_zero,1919,both_fail,False,False,HVRT,swell_1ph,15.0,1.2,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9079781709045524,1.0
no_hlc_zero,1920,both_fail,False,False,HVRT,swell_1ph,15.0,1.2,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9079792291039995,1.0
no_hlc_zero,1921,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,0.5,1.5,reactive+recover,reactive+recover,limit+survive,limit+survive,0.8985185865295386,1.0
no_hlc_zero,1922,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,0.5,1.5,reactive+recover,reactive+recover,limit+survive,limit+survive,0.8985185696293889,1.0
no_hlc_zero,1923,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,1.0,1.5,reactive+recover,reactive+recover,limit+survive,limit+survive,0.8985185864662765,1.0
no_hlc_zero,1924,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,1.0,1.5,reactive+recover,reactive+recover,limit+survive,limit+survive,0.898518569626995,1.0
no_hlc_zero,1925,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,0.5,3.0,reactive+recover,reactive+recover,limit+survive,limit+survive,0.8994359410759865,1.0
no_hlc_zero,1926,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,0.5,3.0,reactive+recover,reactive+recover,limit+survive,limit+survive,0.8994359478673711,1.0
no_hlc_zero,1927,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,1.0,3.0,reactive+recover,reactive+recover,limit+survive,limit+survive,0.9007234786987283,1.0
no_hlc_zero,1928,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,1.0,3.0,reactive+recover,reactive+recover,limit+survive,limit+survive,0.9007234642024149,1.0
no_hlc_zero,1929,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,0.5,6.0,reactive+recover,reactive+recover,limit+survive,limit+survive,0.9021842707514953,1.0
no_hlc_zero,1930,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,0.5,6.0,reactive+recover,reactive+recover,limit+survive,limit+survive,0.9015825643356444,1.0
no_hlc_zero,1931,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,1.0,6.0,reactive+recover,reactive+recover,limit+survive,limit+survive,0.9021842717414901,1.0
no_hlc_zero,1932,both_fail,False,False,HVRT,swell_1ph,2.0,1.25,1.0,6.0,reactive+recover,reactive+recover,limit+survive,limit+survive,0.9021842721776377,1.0
no_hlc_zero,1933,both_fail,False,False,HVRT,swell_1ph,3.0,1.25,0.5,1.5,reactive+recover,reactive+recover,limit+survive,limit+survive,0.9018419897546209,1.0
no_hlc_zero,1934,both_fail,False,False,HVRT,swell_1ph,3.0,1.25,0.5,1.5,reactive+recover,reactive+recover,limit+survive,limit+survive,0.9030509014402902,1.0
no_hlc_zero,1935,both_fail,False,False,HVRT,swell_1ph,3.0,1.25,1.0,1.5,reactive+recover,reactive+recover,limit+survive,limit+survive,0.9030509014977727,1.0
no_hlc_zero,1936,both_fail,False,False,HVRT,swell_1ph,3.0,1.25,1.0,1.5,reactive+recover,reactive+recover,limit+survive,limit+survive,0.9030509014977727,1.0
no_hlc_zero,1937,both_fail,False,False,HVRT,swell_1ph,3.0,1.25,0.5,3.0,reactive,reactive,limit+survive,limit+survive,0.9051497754007609,1.0
no_hlc_zero,1938,both_fail,False,False,HVRT,swell_1ph,3.0,1.25,0.5,3.0,reactive,reactive,limit+survive,limit+survive,0.9051497754007609,1.0
no_hlc_zero,1939,both_fail,False,False,HVRT,swell_1ph,3.0,1.25,1.0,3.0,reactive,reactive,limit+survive,limit+survive,0.9054618709480192,1.0
no_hlc_zero,1940,both_fail,False,False,HVRT,swell_1ph,3.0,1.25,1.0,3.0,reactive,reactive,limit+survive,limit+survive,0.9052759817739868,1.0
no_hlc_zero,1941,both_fail,False,False,HVRT,swell_1ph,3.0,1.25,0.5,6.0,reactive,reactive,limit+survive,limit+survive,0.894164605384481,1.0
