hpt_bus,fault_bus,fault_type,r_fault,Vp,Vn,gate,iq,iq_ref,se_d,se_q,vdc_eq,vdc_min,v_load,clipped,dur,connect,reactive,limit,recover,survive,frt_pass,flags
30,27,sym3ph,1.0,0.2588,0.0,sym,0.27,0.3,0.0243,-0.1999,0.7819,0.7819,0.2702,1,0.3,1,1,1,1,1,1,
30,27,sym3ph,1.8,0.3781,0.0,sym,0.27,0.3,0.0143,-0.1999,0.8158,0.8158,0.3848,1,0.3,1,1,1,1,1,1,
30,27,sym3ph,3.0,0.4925,0.0,sym,0.27,0.3,-0.0064,-0.1999,0.8562,0.8562,0.4925,1,0.3,1,1,1,1,1,1,
30,27,sym3ph,6.0,0.6089,0.0,sym,0.27,0.3,-0.0072,-0.1998,0.8646,0.8646,0.6089,1,0.625,1,1,1,1,1,1,
30,27,sym3ph,12.0,0.7453,0.0,sym,0.27,0.232,-0.0341,-0.1992,0.8714,0.8714,0.7453,1,0.625,1,1,1,1,1,1,
30,27,sym3ph,30.0,0.8505,0.0,sym,0.2567,0.0742,-0.0018,-0.1928,0.8795,0.8795,0.8505,0,0.625,1,0,1,1,1,0,
30,28,sym3ph,0.3,0.0855,0.0,sym,0.27,0.3,0.0372,-0.1999,0.7574,0.7574,0.103,1,0.15,0,1,1,1,1,0,
30,28,sym3ph,0.6,0.1342,0.0,sym,0.27,0.3,0.0316,-0.1999,0.7681,0.7681,0.149,1,0.15,0,1,1,1,1,0,
30,28,sym3ph,1.0,0.1949,0.0,sym,0.27,0.3,0.0275,-0.1999,0.7757,0.7758,0.2078,1,0.15,1,1,1,1,1,1,
30,28,sym3ph,1.8,0.2946,0.0,sym,0.27,0.3,0.0211,-0.1999,0.7879,0.7879,0.3046,1,0.3,1,1,1,1,1,1,
30,28,sym3ph,3.0,0.4036,0.0,sym,0.27,0.3,0.0122,-0.1999,0.8234,0.8234,0.4093,1,0.3,1,1,1,1,1,1,
30,28,sym3ph,6.0,0.5541,0.0,sym,0.27,0.3,-0.0085,-0.1999,0.8611,0.8611,0.5541,1,0.625,1,1,1,1,1,1,
30,28,sym3ph,12.0,0.6891,0.0,sym,0.27,0.3,-0.0238,-0.1997,0.8688,0.8688,0.6891,1,0.625,1,1,1,1,1,1,
30,28,sym3ph,30.0,0.8221,0.0,sym,0.2699,0.1169,-0.0158,-0.1963,0.8756,0.8756,0.8221,0,0.625,1,0,1,1,1,0,
30,29,sym3ph,0.3,0.0637,0.0,sym,0.27,0.3,0.0396,-0.1999,0.7528,0.7528,0.0823,1,0.15,0,1,1,1,1,0,
30,29,sym3ph,0.6,0.1067,0.0,sym,0.27,0.3,0.0349,-0.1999,0.7618,0.7619,0.1231,1,0.15,0,1,1,1,1,0,
30,29,sym3ph,1.0,0.1599,0.0,sym,0.27,0.3,0.0287,-0.1999,0.7734,0.7735,0.1734,1,0.15,0,1,1,1,1,0,
30,29,sym3ph,1.8,0.2501,0.0,sym,0.27,0.3,0.0248,-0.1999,0.781,0.781,0.2617,1,0.3,1,1,1,1,1,1,
30,29,sym3ph,3.0,0.3552,0.0,sym,0.27,0.3,0.0161,-0.1999,0.8087,0.8087,0.3628,1,0.3,1,1,1,1,1,1,
30,29,sym3ph,6.0,0.518,0.0,sym,0.27,0.3,-0.009,-0.1999,0.8583,0.8583,0.518,1,0.625,1,1,1,1,1,1,
30,29,sym3ph,12.0,0.6525,0.0,sym,0.27,0.3,-0.0151,-0.1998,0.867,0.867,0.6525,1,0.625,1,1,1,1,1,1,
30,29,sym3ph,30.0,0.8019,0.0,sym,0.27,0.1472,-0.0249,-0.1979,0.8741,0.8741,0.8019,1,0.625,1,0,1,1,1,0,
30,30,sym3ph,0.3,0.0505,0.0,sym,0.27,0.3,0.0409,-0.1999,0.7504,0.7505,0.0697,1,0.15,0,1,1,1,1,0,
30,30,sym3ph,0.6,0.093,0.0,sym,0.27,0.3,0.0364,-0.1999,0.7589,0.7589,0.1101,1,0.15,0,1,1,1,1,0,
30,30,sym3ph,1.0,0.1438,0.0,sym,0.27,0.3,0.0304,-0.1999,0.7703,0.7704,0.1581,1,0.15,0,1,1,1,1,0,
30,30,sym3ph,1.8,0.2303,0.0,sym,0.27,0.3,0.0258,-0.1999,0.7791,0.7791,0.2424,1,0.3,1,1,1,1,1,1,
30,30,sym3ph,3.0,0.3327,0.0,sym,0.27,0.3,0.0178,-0.1999,0.8014,0.8014,0.341,1,0.3,1,1,1,1,1,1,
30,30,sym3ph,6.0,0.4968,0.0,sym,0.27,0.3,-0.007,-0.1999,0.8566,0.8566,0.4968,1,0.3,1,1,1,1,1,1,
30,30,sym3ph,12.0,0.6328,0.0,sym,0.27,0.3,-0.0106,-0.1998,0.866,0.866,0.6328,1,0.625,1,1,1,1,1,1,
30,30,sym3ph,30.0,0.79,0.0,sym,0.27,0.1649,-0.0283,-0.1984,0.8734,0.8734,0.79,1,0.625,1,1,1,1,1,1,
30,31,sym3ph,0.3,0.2042,0.0,sym,0.27,0.3,0.027,-0.1999,0.7768,0.7768,0.2169,1,0.15,1,1,1,1,1,1,
30,31,sym3ph,0.6,0.2284,0.0,sym,0.27,0.3,0.0259,-0.1999,0.7789,0.779,0.2406,1,0.15,1,1,1,1,1,1,
30,31,sym3ph,1.0,0.2599,0.0,sym,0.27,0.3,0.0242,-0.1999,0.782,0.7821,0.2713,1,0.15,1,1,1,1,1,1,
30,31,sym3ph,1.8,0.3191,0.0,sym,0.27,0.3,0.0189,-0.1999,0.7965,0.7966,0.328,1,0.15,1,1,1,1,1,1,
30,31,sym3ph,3.0,0.3949,0.0,sym,0.27,0.3,0.0129,-0.1999,0.8209,0.8209,0.4009,1,0.3,1,1,1,1,1,1,
30,31,sym3ph,6.0,0.5245,0.0,sym,0.27,0.3,-0.0091,-0.1999,0.8589,0.8589,0.5245,1,0.3,1,1,1,1,1,1,
30,31,sym3ph,12.0,0.6453,0.0,sym,0.27,0.3,-0.0132,-0.1998,0.8666,0.8666,0.6453,1,0.625,1,1,1,1,1,1,
30,31,sym3ph,30.0,0.7919,0.0,sym,0.27,0.1621,-0.0278,-0.1984,0.8735,0.8735,0.7919,1,0.625,1,1,1,1,1,1,
30,32,sym3ph,0.3,0.2471,0.0,sym,0.27,0.3,0.0249,-0.1999,0.7807,0.7808,0.2588,1,0.15,1,1,1,1,1,1,
30,32,sym3ph,0.6,0.2681,0.0,sym,0.27,0.3,0.0236,-0.1999,0.7832,0.7832,0.2792,1,0.15,1,1,1,1,1,1,
30,32,sym3ph,1.0,0.2951,0.0,sym,0.27,0.3,0.0211,-0.1999,0.788,0.788,0.305,1,0.15,1,1,1,1,1,1,
30,32,sym3ph,1.8,0.3467,0.0,sym,0.27,0.3,0.0167,-0.1999,0.8061,0.8061,0.3545,1,0.15,1,1,1,1,1,1,
30,32,sym3ph,3.0,0.4144,0.0,sym,0.27,0.3,0.0112,-0.1999,0.8265,0.8265,0.4197,1,0.3,1,1,1,1,1,1,
30,32,sym3ph,6.0,0.533,0.0,sym,0.27,0.3,-0.0091,-0.1999,0.8595,0.8595,0.533,1,0.3,1,1,1,1,1,1,
30,32,sym3ph,12.0,0.6496,0.0,sym,0.27,0.3,-0.0143,-0.1998,0.8669,0.8669,0.6496,1,0.625,1,1,1,1,1,1,
30,32,sym3ph,30.0,0.7925,0.0,sym,0.27,0.1613,-0.0276,-0.1984,0.8736,0.8736,0.7925,1,0.625,1,1,1,1,1,1,
30,33,sym3ph,0.3,0.298,0.0,sym,0.27,0.3,0.0208,-0.1999,0.7886,0.7886,0.3078,1,0.15,1,1,1,1,1,1,
30,33,sym3ph,0.6,0.3142,0.0,sym,0.27,0.3,0.0193,-0.1999,0.7947,0.7947,0.3233,1,0.15,1,1,1,1,1,1,
30,33,sym3ph,1.0,0.336,0.0,sym,0.27,0.3,0.0175,-0.1999,0.8025,0.8025,0.3442,1,0.15,1,1,1,1,1,1,
30,33,sym3ph,1.8,0.3785,0.0,sym,0.27,0.3,0.0142,-0.1999,0.8159,0.8159,0.3852,1,0.15,1,1,1,1,1,1,
30,33,sym3ph,3.0,0.4368,0.0,sym,0.27,0.3,0.0085,-0.1999,0.8344,0.8344,0.4407,1,0.3,1,1,1,1,1,1,
30,33,sym3ph,6.0,0.5421,0.0,sym,0.27,0.3,-0.0088,-0.1999,0.8602,0.8602,0.5421,1,0.3,1,1,1,1,1,1,
30,33,sym3ph,12.0,0.6528,0.0,sym,0.27,0.3,-0.0152,-0.1998,0.867,0.867,0.6528,1,0.625,1,1,1,1,1,1,
30,33,sym3ph,30.0,0.7928,0.0,sym,0.27,0.1607,-0.0275,-0.1983,0.8736,0.8736,0.7928,1,0.625,1,1,1,1,1,1,
30,2,1ph_g,0.3,0.8421,0.0935,asym,0.0944,0.0869,-0.0703,-0.0356,0.9732,0.9732,0.8421,0,0.625,1,1,1,1,1,1,
30,2,1ph_g,0.6,0.8819,0.0525,asym,0.0462,0.0271,-0.0643,-0.0067,0.9924,0.9924,0.8819,0,0.625,1,1,1,1,1,1,
30,2,1ph_g,1.0,0.9002,0.0331,normal,0.0136,0.0,0.029,-0.0238,0.9318,0.9318,0.9002,0,0.625,1,1,1,1,1,1,
30,2,1ph_g,1.8,0.9135,0.0191,normal,0.0132,0.0,0.0291,-0.0237,0.9317,0.9317,0.9135,0,0.625,1,1,1,1,1,1,
30,2,1ph_g,3.0,0.9204,0.0116,normal,0.013,0.0,0.0291,-0.0229,0.9322,0.9322,0.9204,0,0.625,1,1,1,1,1,1,
30,2,1ph_g,6.0,0.9257,0.0059,normal,0.0129,0.0,0.0289,-0.0219,0.9329,0.9329,0.9257,0,0.625,1,1,1,1,1,1,
30,2,1ph_g,12.0,0.9285,0.003,normal,0.0129,0.0,0.0288,-0.0216,0.9334,0.9334,0.9285,0,0.625,1,1,1,1,1,1,
30,2,1ph_g,30.0,0.9301,0.0012,normal,0.0128,0.0,0.0287,-0.0214,0.9337,0.9337,0.9301,0,0.625,1,1,1,1,1,1,
30,3,1ph_g,0.3,0.7271,0.2098,asym,0.2305,0.2594,-0.0557,-0.0618,0.9438,0.9438,0.7271,0,0.625,1,1,1,1,1,1,
30,3,1ph_g,0.6,0.7778,0.1606,asym,0.1865,0.1833,-0.0621,-0.0589,0.9514,0.9514,0.7778,0,0.625,1,1,1,1,1,1,
30,3,1ph_g,1.8,0.8399,0.0956,asym,0.0979,0.0901,-0.0707,-0.0366,0.9724,0.9724,0.8399,0,0.625,1,1,1,1,1,1,
30,3,1ph_g,3.0,0.8715,0.0632,asym,0.0556,0.0427,-0.066,-0.0127,0.9885,0.9885,0.8715,0,0.625,1,1,1,1,1,1,
30,3,1ph_g,6.0,0.9005,0.0343,normal,0.0136,0.0,0.029,-0.0238,0.9318,0.9318,0.9005,0,0.625,1,1,1,1,1,1,
30,3,1ph_g,12.0,0.9146,0.0179,normal,0.0132,0.0,0.0291,-0.0236,0.9317,0.9317,0.9146,0,0.625,1,1,1,1,1,1,
30,3,1ph_g,30.0,0.9244,0.0073,normal,0.0129,0.0,0.029,-0.0222,0.9327,0.9327,0.9244,0,0.625,1,1,1,1,1,1,
30,4,1ph_g,0.3,0.699,0.2366,asym,0.24,0.3,-0.0548,-0.0615,0.9418,0.9418,0.699,1,0.625,1,1,1,1,1,1,
30,4,1ph_g,0.6,0.7406,0.1968,asym,0.2219,0.2391,-0.0566,-0.0613,0.9454,0.9454,0.7406,0,0.625,1,1,1,1,1,1,
30,4,1ph_g,1.0,0.7793,0.1591,asym,0.184,0.181,-0.0622,-0.0588,0.9517,0.9517,0.7793,0,0.625,1,1,1,1,1,1,
30,4,1ph_g,3.0,0.8429,0.0927,asym,0.0931,0.0857,-0.0702,-0.0352,0.9735,0.9735,0.8429,0,0.625,1,1,1,1,1,1,
30,4,1ph_g,6.0,0.882,0.0524,asym,0.0462,0.027,-0.0643,-0.0067,0.9925,0.9925,0.882,0,0.625,1,1,1,1,1,1,
30,4,1ph_g,12.0,0.905,0.028,normal,0.0135,0.0,0.0291,-0.024,0.9315,0.9315,0.905,0,0.625,1,1,1,1,1,1,
30,4,1ph_g,30.0,0.9203,0.0117,normal,0.013,0.0,0.0291,-0.0229,0.9322,0.9322,0.9203,0,0.625,1,1,1,1,1,1,
30,5,1ph_g,0.3,0.6835,0.2514,asym,0.24,0.3,-0.0541,-0.0618,0.941,0.941,0.6835,1,0.625,1,1,1,1,1,1,
30,5,1ph_g,0.6,0.7179,0.2186,asym,0.2357,0.2731,-0.0554,-0.0619,0.9428,0.9428,0.7179,0,0.625,1,1,1,1,1,1,
30,5,1ph_g,1.0,0.7533,0.1845,asym,0.2126,0.22,-0.058,-0.0607,0.9471,0.9471,0.7533,0,0.625,1,1,1,1,1,1,
30,5,1ph_g,1.8,0.7946,0.1434,asym,0.1647,0.1581,-0.0658,-0.0563,0.9552,0.9552,0.7946,0,0.625,1,1,1,1,1,1,
30,5,1ph_g,3.0,0.8198,0.1164,asym,0.1334,0.1204,-0.0704,-0.0439,0.965,0.965,0.8198,0,0.625,1,1,1,1,1,1,
30,5,1ph_g,6.0,0.8659,0.0691,asym,0.0618,0.0511,-0.0666,-0.0165,0.9861,0.9861,0.8659,0,0.625,1,1,1,1,1,1,
30,5,1ph_g,12.0,0.8979,0.0379,sym,0.2262,0.0032,0.0256,-0.1811,0.8406,0.8406,0.9099,0,0.625,1,0,1,1,1,0,
30,5,1ph_g,30.0,0.9163,0.0161,normal,0.0132,0.0,0.0291,-0.0234,0.9318,0.9318,0.9163,0,0.625,1,1,1,1,1,1,
30,6,1ph_g,0.3,0.6623,0.2724,asym,0.24,0.3,-0.0532,-0.0623,0.9399,0.9399,0.6623,1,0.625,1,1,1,1,1,1,
30,6,1ph_g,0.6,0.6859,0.2503,asym,0.24,0.3,-0.0542,-0.0618,0.9411,0.9411,0.6859,1,0.625,1,1,1,1,1,1,
30,6,1ph_g,1.0,0.7141,0.2241,asym,0.2379,0.2789,-0.0554,-0.062,0.9423,0.9423,0.7141,0,0.625,1,1,1,1,1,1,
30,6,1ph_g,1.8,0.7571,0.1834,asym,0.2101,0.2143,-0.0586,-0.0605,0.9476,0.9476,0.7571,0,0.625,1,1,1,1,1,1,
30,6,1ph_g,3.0,0.7944,0.1463,asym,0.1656,0.1584,-0.0655,-0.0565,0.9551,0.9551,0.7944,0,0.625,1,1,1,1,1,1,
30,6,1ph_g,6.0,0.8357,0.1022,asym,0.1062,0.0964,-0.0711,-0.0384,0.9706,0.9706,0.8357,0,0.625,1,1,1,1,1,1,
30,6,1ph_g,12.0,0.8774,0.059,asym,0.0504,0.0339,-0.0651,-0.0093,0.9907,0.9907,0.8774,0,0.625,1,1,1,1,1,1,
30,6,1ph_g,30.0,0.9079,0.026,normal,0.0134,0.0,0.0291,-0.024,0.9315,0.9315,0.9079,0,0.625,1,1,1,1,1,1,
30,7,1ph_g,0.3,0.7028,0.2319,asym,0.24,0.2957,-0.055,-0.0617,0.9418,0.9418,0.7028,1,0.625,1,1,1,1,1,1,
30,7,1ph_g,0.6,0.7184,0.2152,asym,0.2351,0.2724,-0.0554,-0.0618,0.9429,0.9429,0.7184,0,0.625,1,1,1,1,1,1,
30,7,1ph_g,1.0,0.7374,0.1961,asym,0.2234,0.244,-0.0563,-0.0613,0.9451,0.9451,0.7374,0,0.625,1,1,1,1,1,1,
30,7,1ph_g,1.8,0.7694,0.1654,asym,0.1969,0.1959,-0.061,-0.0591,0.95,0.95,0.7694,0,0.625,1,1,1,1,1,1,
30,7,1ph_g,3.0,0.7994,0.1366,asym,0.1601,0.1509,-0.0669,-0.0543,0.9568,0.9568,0.7994,0,0.625,1,1,1,1,1,1,
30,7,1ph_g,6.0,0.8363,0.0992,asym,0.1041,0.0955,-0.071,-0.038,0.9711,0.9711,0.8363,0,0.625,1,1,1,1,1,1,
30,7,1ph_g,12.0,0.8772,0.0581,asym,0.0504,0.0342,-0.0651,-0.0092,0.9908,0.9908,0.8772,0,0.625,1,1,1,1,1,1,
30,7,1ph_g,30.0,0.9078,0.0258,normal,0.0134,0.0,0.0291,-0.024,0.9315,0.9315,0.9078,0,0.625,1,1,1,1,1,1,
30,8,1ph_g,0.3,0.7927,0.1406,asym,0.1653,0.161,-0.0654,-0.0563,0.9551,0.9551,0.7927,0,0.625,1,1,1,1,1,1,
30,8,1ph_g,0.6,0.7971,0.1358,asym,0.1614,0.1544,-0.0667,-0.055,0.9563,0.9563,0.7971,0,0.625,1,1,1,1,1,1,
30,8,1ph_g,1.0,0.8026,0.1301,asym,0.1557,0.1461,-0.0672,-0.0519,0.9585,0.9585,0.8026,0,0.625,1,1,1,1,1,1,
30,8,1ph_g,1.8,0.8122,0.1205,asym,0.143,0.1318,-0.0692,-0.0474,0.9622,0.9622,0.8122,0,0.625,1,1,1,1,1,1,
30,8,1ph_g,3.0,0.8251,0.1078,asym,0.1234,0.1124,-0.0706,-0.0417,0.9672,0.9672,0.8251,0,0.625,1,1,1,1,1,1,
30,8,1ph_g,6.0,0.8554,0.0781,asym,0.0745,0.0669,-0.0679,-0.0243,0.9809,0.9809,0.8554,0,0.625,1,1,1,1,1,1,
30,8,1ph_g,12.0,0.8821,0.0515,asym,0.046,0.0268,-0.0643,-0.0065,0.9926,0.9926,0.8821,0,0.625,1,1,1,1,1,1,
30,8,1ph_g,30.0,0.9086,0.0244,normal,0.0134,0.0,0.0291,-0.024,0.9315,0.9315,0.9086,0,0.625,1,1,1,1,1,1,
30,9,1ph_g,0.3,0.812,0.1209,asym,0.1433,0.1319,-0.0691,-0.0475,0.9621,0.9621,0.812,0,0.625,1,1,1,1,1,1,
30,9,1ph_g,0.6,0.8149,0.1178,asym,0.1389,0.1277,-0.0696,-0.0461,0.9633,0.9633,0.8149,0,0.625,1,1,1,1,1,1,
30,9,1ph_g,1.0,0.8185,0.114,asym,0.134,0.1223,-0.0703,-0.0439,0.9649,0.9649,0.8185,0,0.625,1,1,1,1,1,1,
30,9,1ph_g,1.8,0.8266,0.1057,asym,0.1203,0.11,-0.0706,-0.0411,0.9678,0.9678,0.8266,0,0.625,1,1,1,1,1,1,
30,9,1ph_g,3.0,0.8402,0.0922,asym,0.0962,0.0897,-0.0704,-0.036,0.9728,0.9728,0.8402,0,0.625,1,1,1,1,1,1,
30,9,1ph_g,6.0,0.8634,0.0695,asym,0.0642,0.0549,-0.0668,-0.0177,0.9852,0.9852,0.8634,0,0.625,1,1,1,1,1,1,
30,9,1ph_g,12.0,0.8868,0.0482,sym,0.232,0.0198,0.0209,-0.1838,0.8474,0.8474,0.8967,0,0.625,1,0,1,1,1,0,
30,9,1ph_g,30.0,0.9091,0.0236,normal,0.0134,0.0,0.0291,-0.024,0.9316,0.9316,0.9091,0,0.625,1,1,1,1,1,1,
30,10,1ph_g,0.3,0.8268,0.1059,asym,0.1202,0.1098,-0.0706,-0.0411,0.9678,0.9678,0.8268,0,0.625,1,1,1,1,1,1,
30,10,1ph_g,0.6,0.83,0.1025,asym,0.1143,0.105,-0.0708,-0.0398,0.9691,0.9691,0.83,0,0.625,1,1,1,1,1,1,
30,10,1ph_g,1.0,0.8341,0.0981,asym,0.1065,0.0988,-0.0709,-0.0384,0.9706,0.9706,0.8341,0,0.625,1,1,1,1,1,1,
30,10,1ph_g,1.8,0.8418,0.0902,asym,0.0934,0.0873,-0.07,-0.0352,0.9735,0.9735,0.8418,0,0.625,1,1,1,1,1,1,
30,10,1ph_g,3.0,0.8518,0.0802,asym,0.079,0.0722,-0.0683,-0.0271,0.9791,0.9791,0.8518,0,0.625,1,1,1,1,1,1,
30,10,1ph_g,6.0,0.8695,0.0629,asym,0.0571,0.0457,-0.0661,-0.0135,0.988,0.988,0.8695,0,0.625,1,1,1,1,1,1,
30,10,1ph_g,12.0,0.8902,0.0445,sym,0.2303,0.0147,0.0224,-0.1831,0.8453,0.8453,0.9007,0,0.625,1,0,1,1,1,0,
30,10,1ph_g,30.0,0.9096,0.0229,normal,0.0134,0.0,0.0291,-0.024,0.9316,0.9316,0.9096,0,0.625,1,1,1,1,1,1,
30,11,1ph_g,0.3,0.8293,0.1033,asym,0.1156,0.1061,-0.0708,-0.0401,0.9688,0.9688,0.8293,0,0.625,1,1,1,1,1,1,
30,11,1ph_g,0.6,0.8325,0.0998,asym,0.1096,0.1013,-0.0709,-0.0389,0.97,0.97,0.8325,0,0.625,1,1,1,1,1,1,
30,11,1ph_g,1.0,0.8365,0.0957,asym,0.1023,0.0953,-0.0708,-0.0376,0.9714,0.9714,0.8365,0,0.625,1,1,1,1,1,1,
30,11,1ph_g,1.8,0.8439,0.0881,asym,0.0902,0.0842,-0.0696,-0.0337,0.9746,0.9746,0.8439,0,0.625,1,1,1,1,1,1,
30,11,1ph_g,3.0,0.8535,0.0785,asym,0.0767,0.0698,-0.068,-0.0256,0.98,0.98,0.8535,0,0.625,1,1,1,1,1,1,
30,11,1ph_g,6.0,0.8706,0.0618,asym,0.056,0.0441,-0.066,-0.0128,0.9884,0.9884,0.8706,0,0.625,1,1,1,1,1,1,
30,11,1ph_g,12.0,0.8908,0.0439,sym,0.23,0.0138,0.0226,-0.1829,0.8449,0.8449,0.9014,0,0.625,1,0,1,1,1,0,
30,11,1ph_g,30.0,0.9097,0.0228,normal,0.0134,0.0,0.0291,-0.024,0.9316,0.9316,0.9097,0,0.625,1,1,1,1,1,1,
30,12,1ph_g,0.3,0.8342,0.0982,asym,0.1065,0.0988,-0.0709,-0.0384,0.9706,0.9706,0.8342,0,0.625,1,1,1,1,1,1,
30,12,1ph_g,0.6,0.837,0.0952,asym,0.1013,0.0944,-0.0708,-0.0374,0.9716,0.9716,0.837,0,0.625,1,1,1,1,1,1,
30,12,1ph_g,1.0,0.8407,0.0913,asym,0.0952,0.0889,-0.0703,-0.0357,0.9731,0.9731,0.8407,0,0.625,1,1,1,1,1,1,
30,12,1ph_g,1.8,0.8476,0.0844,asym,0.0849,0.0786,-0.069,-0.0306,0.9767,0.9767,0.8476,0,0.625,1,1,1,1,1,1,
30,12,1ph_g,3.0,0.8564,0.0756,asym,0.0726,0.0654,-0.0676,-0.023,0.9817,0.9817,0.8564,0,0.625,1,1,1,1,1,1,
30,12,1ph_g,6.0,0.8724,0.0599,asym,0.054,0.0413,-0.0657,-0.0116,0.9893,0.9893,0.8724,0,0.625,1,1,1,1,1,1,
30,12,1ph_g,12.0,0.8919,0.0428,sym,0.2295,0.0122,0.0231,-0.1827,0.8443,0.8443,0.9027,0,0.625,1,0,1,1,1,0,
30,12,1ph_g,30.0,0.9099,0.0226,normal,0.0133,0.0,0.0291,-0.024,0.9316,0.9316,0.9099,0,0.625,1,1,1,1,1,1,
30,13,1ph_g,0.3,0.8524,0.0797,asym,0.0782,0.0713,-0.0682,-0.0265,0.9794,0.9794,0.8524,0,0.625,1,1,1,1,1,1,
30,13,1ph_g,0.6,0.8544,0.0775,asym,0.0753,0.0683,-0.0679,-0.0247,0.9806,0.9806,0.8544,0,0.625,1,1,1,1,1,1,
30,13,1ph_g,1.0,0.8568,0.0751,asym,0.072,0.0648,-0.0676,-0.0226,0.982,0.982,0.8568,0,0.625,1,1,1,1,1,1,
30,13,1ph_g,1.8,0.8612,0.0705,asym,0.0667,0.0582,-0.067,-0.0189,0.9844,0.9844,0.8612,0,0.625,1,1,1,1,1,1,
30,13,1ph_g,3.0,0.8672,0.0646,asym,0.0596,0.0493,-0.0663,-0.0149,0.987,0.987,0.8672,0,0.625,1,1,1,1,1,1,
30,13,1ph_g,6.0,0.8792,0.0528,asym,0.0479,0.0312,-0.0644,-0.0075,0.9919,0.9919,0.8792,0,0.625,1,1,1,1,1,1,
30,13,1ph_g,12.0,0.8956,0.0387,sym,0.2276,0.0066,0.0246,-0.1817,0.8421,0.8421,0.9071,0,0.625,1,0,1,1,1,0,
30,13,1ph_g,30.0,0.9106,0.0216,normal,0.0133,0.0,0.0291,-0.0239,0.9315,0.9315,0.9106,0,0.625,1,1,1,1,1,1,
30,14,1ph_g,0.3,0.8587,0.0735,asym,0.0698,0.062,-0.0674,-0.0209,0.983,0.983,0.8587,0,0.625,1,1,1,1,1,1,
30,14,1ph_g,0.6,0.8603,0.0717,asym,0.0679,0.0596,-0.0672,-0.0196,0.9839,0.9839,0.8603,0,0.625,1,1,1,1,1,1,
30,14,1ph_g,1.0,0.8622,0.0696,asym,0.0654,0.0567,-0.0669,-0.0183,0.9848,0.9848,0.8622,0,0.625,1,1,1,1,1,1,
30,14,1ph_g,1.8,0.8659,0.0658,asym,0.061,0.0511,-0.0664,-0.0158,0.9865,0.9865,0.8659,0,0.625,1,1,1,1,1,1,
30,14,1ph_g,3.0,0.8709,0.0607,asym,0.0554,0.0436,-0.0659,-0.0125,0.9887,0.9887,0.8709,0,0.625,1,1,1,1,1,1,
30,14,1ph_g,6.0,0.8816,0.0502,asym,0.046,0.0276,-0.0642,-0.0065,0.9926,0.9926,0.8816,0,0.625,1,1,1,1,1,1,
30,14,1ph_g,12.0,0.8968,0.0373,sym,0.2269,0.0048,0.0251,-0.1814,0.8414,0.8414,0.9086,0,0.625,1,0,1,1,1,0,
30,14,1ph_g,30.0,0.9108,0.0213,normal,0.0133,0.0,0.0291,-0.0239,0.9315,0.9315,0.9108,0,0.625,1,1,1,1,1,1,
30,15,1ph_g,0.3,0.8634,0.0687,asym,0.0639,0.0548,-0.0667,-0.0175,0.9853,0.9853,0.8634,0,0.625,1,1,1,1,1,1,
30,15,1ph_g,0.6,0.8649,0.0671,asym,0.0621,0.0527,-0.0665,-0.0165,0.986,0.986,0.8649,0,0.625,1,1,1,1,1,1,
30,15,1ph_g,1.0,0.8666,0.0653,asym,0.0603,0.0502,-0.0664,-0.0154,0.9867,0.9867,0.8666,0,0.625,1,1,1,1,1,1,
30,15,1ph_g,1.8,0.8697,0.062,asym,0.0567,0.0454,-0.066,-0.0132,0.9882,0.9882,0.8697,0,0.625,1,1,1,1,1,1,
30,15,1ph_g,3.0,0.8742,0.0574,asym,0.0521,0.0387,-0.0654,-0.0101,0.9902,0.9902,0.8742,0,0.625,1,1,1,1,1,1,
30,15,1ph_g,6.0,0.8857,0.0479,sym,0.2327,0.0215,0.0203,-0.1841,0.8483,0.8483,0.8953,0,0.625,1,0,1,1,1,0,
30,15,1ph_g,12.0,0.898,0.036,sym,0.2263,0.0031,0.0255,-0.1811,0.8408,0.8408,0.91,0,0.625,1,0,1,1,1,0,
30,15,1ph_g,30.0,0.9111,0.021,normal,0.0133,0.0,0.0291,-0.0239,0.9315,0.9315,0.9111,0,0.625,1,1,1,1,1,1,
30,16,1ph_g,0.3,0.8682,0.0638,asym,0.0585,0.0477,-0.0662,-0.0143,0.9875,0.9875,0.8682,0,0.625,1,1,1,1,1,1,
30,16,1ph_g,0.6,0.8695,0.0624,asym,0.057,0.0457,-0.066,-0.0134,0.988,0.988,0.8695,0,0.625,1,1,1,1,1,1,
30,16,1ph_g,1.0,0.871,0.0608,asym,0.0554,0.0436,-0.0659,-0.0125,0.9887,0.9887,0.871,0,0.625,1,1,1,1,1,1,
30,16,1ph_g,1.8,0.8737,0.0579,asym,0.0525,0.0394,-0.0655,-0.0104,0.99,0.99,0.8737,0,0.625,1,1,1,1,1,1,
30,16,1ph_g,3.0,0.8778,0.0538,asym,0.0491,0.0333,-0.0646,-0.0082,0.9914,0.9914,0.8778,0,0.625,1,1,1,1,1,1,
30,16,1ph_g,6.0,0.888,0.0455,sym,0.2315,0.0179,0.0214,-0.1836,0.8467,0.8467,0.8981,0,0.625,1,0,1,1,1,0,
30,16,1ph_g,12.0,0.8992,0.0347,sym,0.2256,0.0013,0.026,-0.1808,0.8401,0.8401,0.9114,0,0.625,1,0,1,1,1,0,
30,16,1ph_g,30.0,0.9114,0.0206,normal,0.0133,0.0,0.0291,-0.0239,0.9316,0.9316,0.9114,0,0.625,1,1,1,1,1,1,
